trial_id,stimulus_id,condition,alpha,measure,value
definite_false:bb_4587|alpha=5|measure=wager_abstention,definite_false:bb_4587,definite_false,5.0,wager_abstention,0.9992903470993042
definite_correct:qb_4578|alpha=5|measure=wager_abstention,definite_correct:qb_4578,definite_correct,5.0,wager_abstention,0.06008664891123772
ambiguous:user_ambiguous_035|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_035,ambiguous,5.0,wager_abstention,0.9988304972648621
definite_correct:qb_1435|alpha=5|measure=wager_abstention,definite_correct:qb_1435,definite_correct,5.0,wager_abstention,3.535625000949949e-05
definite_false:bb_4519|alpha=5|measure=wager_abstention,definite_false:bb_4519,definite_false,5.0,wager_abstention,0.9998910427093506
definite_false:tc_2359|alpha=5|measure=wager_abstention,definite_false:tc_2359,definite_false,5.0,wager_abstention,0.9947799444198608
definite_false:tc_2506|alpha=5|measure=wager_abstention,definite_false:tc_2506,definite_false,5.0,wager_abstention,0.9988304972648621
ambiguous:user_ambiguous_061|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_061,ambiguous,5.0,wager_abstention,0.562176525592804
definite_correct:qb_6665|alpha=5|measure=wager_abstention,definite_correct:qb_6665,definite_correct,5.0,wager_abstention,0.8175744414329529
definite_false:dpql_5115|alpha=5|measure=wager_abstention,definite_false:dpql_5115,definite_false,5.0,wager_abstention,0.9997695088386536
definite_correct:dpql_3447|alpha=5|measure=wager_abstention,definite_correct:dpql_3447,definite_correct,5.0,wager_abstention,0.00029595711384899914
ambiguous:user_ambiguous_034|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_034,ambiguous,5.0,wager_abstention,0.562176525592804
ambiguous:user_ambiguous_012|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_012,ambiguous,5.0,wager_abstention,0.9982993006706238
definite_correct:bb_6465|alpha=5|measure=wager_abstention,definite_correct:bb_6465,definite_correct,5.0,wager_abstention,8.481104305246845e-05
ambiguous:user_ambiguous_066|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_066,ambiguous,5.0,wager_abstention,0.9998766183853149
definite_correct:qb_2497|alpha=5|measure=wager_abstention,definite_correct:qb_2497,definite_correct,5.0,wager_abstention,8.481104305246845e-05
definite_correct:wh_4358|alpha=5|measure=wager_abstention,definite_correct:wh_4358,definite_correct,5.0,wager_abstention,0.7310585975646973
definite_false:dpql_3319|alpha=5|measure=wager_abstention,definite_false:dpql_3319,definite_false,5.0,wager_abstention,0.9990890026092529
definite_false:wh_3277|alpha=5|measure=wager_abstention,definite_false:wh_3277,definite_false,5.0,wager_abstention,0.9968273043632507
ambiguous:ambigqa_train_-4861369907584367396|alpha=5|measure=wager_abstention,ambiguous:ambigqa_train_-4861369907584367396,ambiguous,5.0,wager_abstention,0.014063626527786255
definite_false:bb_5849|alpha=5|measure=wager_abstention,definite_false:bb_5849,definite_false,5.0,wager_abstention,0.9940890073776245
definite_false:qb_3869|alpha=5|measure=wager_abstention,definite_false:qb_3869,definite_false,5.0,wager_abstention,0.9999251365661621
ambiguous:user_ambiguous_018|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_018,ambiguous,5.0,wager_abstention,0.562176525592804
ambiguous:user_ambiguous_049|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_049,ambiguous,5.0,wager_abstention,0.9996199607849121
ambiguous:ambigqa_train_-5327098669371634148|alpha=5|measure=wager_abstention,ambiguous:ambigqa_train_-5327098669371634148,ambiguous,5.0,wager_abstention,0.9986749291419983
ambiguous:user_ambiguous_084|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_084,ambiguous,5.0,wager_abstention,0.9990890026092529
definite_correct:qw_45|alpha=5|measure=wager_abstention,definite_correct:qw_45,definite_correct,5.0,wager_abstention,0.8354835510253906
definite_correct:qw_1211|alpha=5|measure=wager_abstention,definite_correct:qw_1211,definite_correct,5.0,wager_abstention,0.00029595711384899914
definite_correct:qb_9452|alpha=5|measure=wager_abstention,definite_correct:qb_9452,definite_correct,5.0,wager_abstention,0.00023050671734381467
definite_false:qb_525|alpha=5|measure=wager_abstention,definite_false:qb_525,definite_false,5.0,wager_abstention,0.9997387528419495
definite_correct:qb_2934|alpha=5|measure=wager_abstention,definite_correct:qb_2934,definite_correct,5.0,wager_abstention,0.977022647857666
definite_false:qb_3878|alpha=5|measure=wager_abstention,definite_false:qb_3878,definite_false,5.0,wager_abstention,0.9740425944328308
definite_correct:dpql_5846|alpha=5|measure=wager_abstention,definite_correct:dpql_5846,definite_correct,5.0,wager_abstention,0.0004305570910219103
ambiguous:user_ambiguous_090|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_090,ambiguous,5.0,wager_abstention,0.9990890026092529
ambiguous:user_ambiguous_008|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_008,ambiguous,5.0,wager_abstention,0.9959298968315125
ambiguous:user_ambiguous_070|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_070,ambiguous,5.0,wager_abstention,0.9669140577316284
definite_correct:qz_340|alpha=5|measure=wager_abstention,definite_correct:qz_340,definite_correct,5.0,wager_abstention,0.0006263342220336199
definite_correct:wh_453|alpha=5|measure=wager_abstention,definite_correct:wh_453,definite_correct,5.0,wager_abstention,0.004609571769833565
definite_false:wh_1706|alpha=5|measure=wager_abstention,definite_false:wh_1706,definite_false,5.0,wager_abstention,0.9968273043632507
definite_correct:qw_5335|alpha=5|measure=wager_abstention,definite_correct:qw_5335,definite_correct,5.0,wager_abstention,0.6791787147521973
ambiguous:ambigqa_train_-4290930682953750669|alpha=5|measure=wager_abstention,ambiguous:ambigqa_train_-4290930682953750669,ambiguous,5.0,wager_abstention,0.06008664891123772
definite_correct:wh_4041|alpha=5|measure=wager_abstention,definite_correct:wh_4041,definite_correct,5.0,wager_abstention,0.9465966820716858
definite_correct:qb_916|alpha=5|measure=wager_abstention,definite_correct:qb_916,definite_correct,5.0,wager_abstention,0.977022647857666
definite_correct:qw_6782|alpha=5|measure=wager_abstention,definite_correct:qw_6782,definite_correct,5.0,wager_abstention,0.000552778597921133
definite_false:qw_3582|alpha=5|measure=wager_abstention,definite_false:qw_3582,definite_false,5.0,wager_abstention,0.9994471669197083
definite_false:bb_77|alpha=5|measure=wager_abstention,definite_false:bb_77,definite_false,5.0,wager_abstention,0.9975274205207825
definite_false:tc_3016|alpha=5|measure=wager_abstention,definite_false:tc_3016,definite_false,5.0,wager_abstention,0.9989677667617798
ambiguous:user_ambiguous_082|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_082,ambiguous,5.0,wager_abstention,0.9986749291419983
definite_correct:bb_810|alpha=5|measure=wager_abstention,definite_correct:bb_810,definite_correct,5.0,wager_abstention,0.562176525592804
definite_false:tc_2556|alpha=5|measure=wager_abstention,definite_false:tc_2556,definite_false,5.0,wager_abstention,0.9995694756507874
ambiguous:user_ambiguous_031|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_031,ambiguous,5.0,wager_abstention,0.9796676635742188
ambiguous:ambigqa_train_6622540978806844416|alpha=5|measure=wager_abstention,ambiguous:ambigqa_train_6622540978806844416,ambiguous,5.0,wager_abstention,0.9933071732521057
definite_correct:qb_7271|alpha=5|measure=wager_abstention,definite_correct:qb_7271,definite_correct,5.0,wager_abstention,0.9241418242454529
definite_correct:qz_3927|alpha=5|measure=wager_abstention,definite_correct:qz_3927,definite_correct,5.0,wager_abstention,0.04208773002028465
definite_false:dpql_2259|alpha=5|measure=wager_abstention,definite_false:dpql_2259,definite_false,5.0,wager_abstention,0.9971990585327148
definite_correct:bb_2920|alpha=5|measure=wager_abstention,definite_correct:bb_2920,definite_correct,5.0,wager_abstention,0.00020342698553577065
ambiguous:synthetic_ambiguity_736399f8375cbe45|alpha=5|measure=wager_abstention,ambiguous:synthetic_ambiguity_736399f8375cbe45,ambiguous,5.0,wager_abstention,0.999373733997345
ambiguous:user_ambiguous_056|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_056,ambiguous,5.0,wager_abstention,0.9241418242454529
definite_correct:qw_1068|alpha=5|measure=wager_abstention,definite_correct:qw_1068,definite_correct,5.0,wager_abstention,0.00023050671734381467
ambiguous:user_ambiguous_007|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_007,ambiguous,5.0,wager_abstention,0.9964063763618469
definite_false:dpql_4053|alpha=5|measure=wager_abstention,definite_false:dpql_4053,definite_false,5.0,wager_abstention,0.9997387528419495
definite_correct:dpql_216|alpha=5|measure=wager_abstention,definite_correct:dpql_216,definite_correct,5.0,wager_abstention,0.7310585975646973
definite_false:bb_5659|alpha=5|measure=wager_abstention,definite_false:bb_5659,definite_false,5.0,wager_abstention,0.9995694756507874
ambiguous:user_ambiguous_005|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_005,ambiguous,5.0,wager_abstention,0.9964063763618469
ambiguous:user_ambiguous_100|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_100,ambiguous,5.0,wager_abstention,0.622459352016449
ambiguous:user_ambiguous_094|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_094,ambiguous,5.0,wager_abstention,0.9964063763618469
definite_correct:qb_9283|alpha=5|measure=wager_abstention,definite_correct:qb_9283,definite_correct,5.0,wager_abstention,0.9324532747268677
definite_correct:qw_4882|alpha=5|measure=wager_abstention,definite_correct:qw_4882,definite_correct,5.0,wager_abstention,0.005911069456487894
definite_false:bb_968|alpha=5|measure=wager_abstention,definite_false:bb_968,definite_false,5.0,wager_abstention,0.9971990585327148
ambiguous:user_ambiguous_071|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_071,ambiguous,5.0,wager_abstention,0.9046505093574524
definite_correct:bb_5094|alpha=5|measure=wager_abstention,definite_correct:bb_5094,definite_correct,5.0,wager_abstention,0.8807970285415649
ambiguous:ambigqa_dev_-9219689808672072116|alpha=5|measure=wager_abstention,ambiguous:ambigqa_dev_-9219689808672072116,ambiguous,5.0,wager_abstention,0.9991958737373352
definite_correct:qw_4190|alpha=5|measure=wager_abstention,definite_correct:qw_4190,definite_correct,5.0,wager_abstention,0.00015843621804378927
ambiguous:user_ambiguous_015|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_015,ambiguous,5.0,wager_abstention,0.11920291185379028
ambiguous:user_ambiguous_063|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_063,ambiguous,5.0,wager_abstention,0.9990890026092529
ambiguous:user_ambiguous_064|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_064,ambiguous,5.0,wager_abstention,0.9986749291419983
ambiguous:synthetic_ambiguity_eccd45548d369037|alpha=5|measure=wager_abstention,ambiguous:synthetic_ambiguity_eccd45548d369037,ambiguous,5.0,wager_abstention,0.9990890026092529
definite_false:tc_3120|alpha=5|measure=wager_abstention,definite_false:tc_3120,definite_false,5.0,wager_abstention,0.999373733997345
ambiguous:user_ambiguous_043|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_043,ambiguous,5.0,wager_abstention,0.9990890026092529
definite_false:qb_5694|alpha=5|measure=wager_abstention,definite_false:qb_5694,definite_false,5.0,wager_abstention,0.9992903470993042
ambiguous:user_ambiguous_001|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_001,ambiguous,5.0,wager_abstention,0.9978172779083252
definite_correct:qb_2932|alpha=5|measure=wager_abstention,definite_correct:qb_2932,definite_correct,5.0,wager_abstention,0.8175744414329529
definite_correct:bb_500|alpha=5|measure=wager_abstention,definite_correct:bb_500,definite_correct,5.0,wager_abstention,0.0002611903182696551
definite_correct:qb_8250|alpha=5|measure=wager_abstention,definite_correct:qb_8250,definite_correct,5.0,wager_abstention,0.9890130758285522
ambiguous:user_ambiguous_037|alpha=5|measure=wager_abstention,ambiguous:user_ambiguous_037,ambiguous,5.0,wager_abstention,0.9525741338729858
definite_false:qb_3987|alpha=5|measure=wager_abstention,definite_false:qb_3987,definite_false,5.0,wager_abstention,0.9991958737373352
definite_correct:bb_6117|alpha=5|measure=wager_abstention,definite_correct:bb_6117,definite_correct,5.0,wager_abstention,0.970687747001648
definite_correct:qb_2589|alpha=5|measure=wager_abstention,definite_correct:qb_2589,definite_correct,5.0,wager_abstention,0.6513549089431763
definite_correct:qb_2151|alpha=5|measure=wager_abstention,definite_correct:qb_2151,definite_correct,5.0,wager_abstention,0.9968273043632507
ambiguous:synthetic_ambiguity_c51d6353acd62fc1|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_c51d6353acd62fc1,ambiguous,10.0,error_detection,0.005911069456487894
definite_false:bb_6487|alpha=10|measure=error_detection,definite_false:bb_6487,definite_false,10.0,error_detection,0.0010322310263291001
definite_false:qw_3353|alpha=10|measure=error_detection,definite_false:qw_3353,definite_false,10.0,error_detection,0.01590639166533947
definite_correct:wh_4041|alpha=10|measure=error_detection,definite_correct:wh_4041,definite_correct,10.0,error_detection,0.0001795279822545126
definite_false:bb_5849|alpha=10|measure=error_detection,definite_false:bb_5849,definite_false,10.0,error_detection,0.9399133324623108
ambiguous:synthetic_ambiguity_77277aded01ef92e|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_77277aded01ef92e,ambiguous,10.0,error_detection,0.04208773002028465
definite_false:tc_2728|alpha=10|measure=error_detection,definite_false:tc_2728,definite_false,10.0,error_detection,0.9525741338729858
definite_correct:qb_10132|alpha=10|measure=error_detection,definite_correct:qb_10132,definite_correct,10.0,error_detection,0.0004878571489825845
ambiguous:ambigqa_train_4701094121253884727|alpha=10|measure=error_detection,ambiguous:ambigqa_train_4701094121253884727,ambiguous,10.0,error_detection,4.539786823443137e-05
definite_correct:qb_8074|alpha=10|measure=error_detection,definite_correct:qb_8074,definite_correct,10.0,error_detection,0.00010889690020121634
definite_correct:qw_4882|alpha=10|measure=error_detection,definite_correct:qw_4882,definite_correct,10.0,error_detection,0.0035936026833951473
definite_false:bb_8205|alpha=10|measure=error_detection,definite_false:bb_8205,definite_false,10.0,error_detection,0.00012339458044152707
ambiguous:user_ambiguous_025|alpha=10|measure=error_detection,ambiguous:user_ambiguous_025,ambiguous,10.0,error_detection,0.977022647857666
definite_false:qw_3500|alpha=10|measure=error_detection,definite_false:qw_3500,definite_false,10.0,error_detection,1.0129991096619051e-05
definite_correct:qb_4336|alpha=10|measure=error_detection,definite_correct:qb_4336,definite_correct,10.0,error_detection,6.144174221844878e-06
definite_false:bb_1220|alpha=10|measure=error_detection,definite_false:bb_1220,definite_false,10.0,error_detection,0.9626730680465698
definite_false:dpql_4754|alpha=10|measure=error_detection,definite_false:dpql_4754,definite_false,10.0,error_detection,0.022977370768785477
definite_false:bb_4519|alpha=10|measure=error_detection,definite_false:bb_4519,definite_false,10.0,error_detection,0.5
definite_false:qb_2370|alpha=10|measure=error_detection,definite_false:qb_2370,definite_false,10.0,error_detection,0.0013250223128125072
ambiguous:synthetic_ambiguity_db564851e7629ffa|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_db564851e7629ffa,ambiguous,10.0,error_detection,0.7310585975646973
definite_correct:dpql_2538|alpha=10|measure=error_detection,definite_correct:dpql_2538,definite_correct,10.0,error_detection,6.605214002775028e-05
ambiguous:user_ambiguous_049|alpha=10|measure=error_detection,ambiguous:user_ambiguous_049,ambiguous,10.0,error_detection,0.014063626527786255
definite_correct:bb_1467|alpha=10|measure=error_detection,definite_correct:bb_1467,definite_correct,10.0,error_detection,0.00012339458044152707
ambiguous:ambigqa_train_4887157859291163116|alpha=10|measure=error_detection,ambiguous:ambigqa_train_4887157859291163116,ambiguous,10.0,error_detection,0.0011695101857185364
ambiguous:synthetic_ambiguity_39e9eaa2e03e1780|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_39e9eaa2e03e1780,ambiguous,10.0,error_detection,0.9933071732521057
ambiguous:user_ambiguous_073|alpha=10|measure=error_detection,ambiguous:user_ambiguous_073,ambiguous,10.0,error_detection,0.08509904891252518
definite_correct:qw_1816|alpha=10|measure=error_detection,definite_correct:qw_1816,definite_correct,10.0,error_detection,7.889262633398175e-06
definite_correct:qw_45|alpha=10|measure=error_detection,definite_correct:qw_45,definite_correct,10.0,error_detection,0.0008040859247557819
definite_false:qb_2329|alpha=10|measure=error_detection,definite_false:qb_2329,definite_false,10.0,error_detection,0.9999417066574097
definite_false:qb_4446|alpha=10|measure=error_detection,definite_false:qb_4446,definite_false,10.0,error_detection,0.622459352016449
definite_correct:qb_34|alpha=10|measure=error_detection,definite_correct:qb_34,definite_correct,10.0,error_detection,0.0004878571489825845
definite_false:qb_355|alpha=10|measure=error_detection,definite_false:qb_355,definite_false,10.0,error_detection,0.0011695101857185364
definite_correct:qb_2934|alpha=10|measure=error_detection,definite_correct:qb_2934,definite_correct,10.0,error_detection,0.00015843621804378927
definite_correct:bb_6024|alpha=10|measure=error_detection,definite_correct:bb_6024,definite_correct,10.0,error_detection,0.008577484637498856
ambiguous:user_ambiguous_019|alpha=10|measure=error_detection,ambiguous:user_ambiguous_019,ambiguous,10.0,error_detection,0.0031726828310638666
ambiguous:user_ambiguous_015|alpha=10|measure=error_detection,ambiguous:user_ambiguous_015,ambiguous,10.0,error_detection,0.010986942797899246
ambiguous:user_ambiguous_068|alpha=10|measure=error_detection,ambiguous:user_ambiguous_068,ambiguous,10.0,error_detection,0.9399133324623108
ambiguous:ambigqa_train_6967337893340565499|alpha=10|measure=error_detection,ambiguous:ambigqa_train_6967337893340565499,ambiguous,10.0,error_detection,0.00010889690020121634
definite_correct:qz_340|alpha=10|measure=error_detection,definite_correct:qz_340,definite_correct,10.0,error_detection,0.00029595711384899914
definite_correct:wh_1303|alpha=10|measure=error_detection,definite_correct:wh_1303,definite_correct,10.0,error_detection,0.0009110512328334153
definite_false:qb_9682|alpha=10|measure=error_detection,definite_false:qb_9682,definite_false,10.0,error_detection,0.004070138093084097
definite_correct:qw_1211|alpha=10|measure=error_detection,definite_correct:qw_1211,definite_correct,10.0,error_detection,3.535625000949949e-05
definite_false:qb_3225|alpha=10|measure=error_detection,definite_false:qb_3225,definite_false,10.0,error_detection,0.2689414322376251
ambiguous:user_ambiguous_045|alpha=10|measure=error_detection,ambiguous:user_ambiguous_045,ambiguous,10.0,error_detection,0.007577241398394108
ambiguous:user_ambiguous_061|alpha=10|measure=error_detection,ambiguous:user_ambiguous_061,ambiguous,10.0,error_detection,0.005220125894993544
ambiguous:user_ambiguous_069|alpha=10|measure=error_detection,ambiguous:user_ambiguous_069,ambiguous,10.0,error_detection,0.14804719388484955
definite_false:dpql_4053|alpha=10|measure=error_detection,definite_false:dpql_4053,definite_false,10.0,error_detection,0.9820137619972229
ambiguous:ambigqa_train_-5327098669371634148|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-5327098669371634148,ambiguous,10.0,error_detection,0.11920291185379028
definite_correct:qw_1253|alpha=10|measure=error_detection,definite_correct:qw_1253,definite_correct,10.0,error_detection,0.0007096704212017357
definite_correct:qb_8036|alpha=10|measure=error_detection,definite_correct:qb_8036,definite_correct,10.0,error_detection,0.00029595711384899914
definite_correct:tc_955|alpha=10|measure=error_detection,definite_correct:tc_955,definite_correct,10.0,error_detection,0.00020342698553577065
definite_correct:qw_4190|alpha=10|measure=error_detection,definite_correct:qw_4190,definite_correct,10.0,error_detection,3.535625000949949e-05
definite_correct:dpql_3467|alpha=10|measure=error_detection,definite_correct:dpql_3467,definite_correct,10.0,error_detection,0.0001795279822545126
ambiguous:user_ambiguous_099|alpha=10|measure=error_detection,ambiguous:user_ambiguous_099,ambiguous,10.0,error_detection,0.004609571769833565
definite_false:qz_2428|alpha=10|measure=error_detection,definite_false:qz_2428,definite_false,10.0,error_detection,0.09534946084022522
definite_false:qz_1393|alpha=10|measure=error_detection,definite_false:qz_1393,definite_false,10.0,error_detection,0.622459352016449
definite_correct:qb_2589|alpha=10|measure=error_detection,definite_correct:qb_2589,definite_correct,10.0,error_detection,0.0001795279822545126
definite_false:qb_3869|alpha=10|measure=error_detection,definite_false:qb_3869,definite_false,10.0,error_detection,0.9971990585327148
ambiguous:ambigqa_dev_-9219689808672072116|alpha=10|measure=error_detection,ambiguous:ambigqa_dev_-9219689808672072116,ambiguous,10.0,error_detection,8.481104305246845e-05
definite_false:dpql_4205|alpha=10|measure=error_detection,definite_false:dpql_4205,definite_false,10.0,error_detection,0.004609571769833565
definite_false:tc_2506|alpha=10|measure=error_detection,definite_false:tc_2506,definite_false,10.0,error_detection,0.002800926798954606
definite_false:bb_8893|alpha=10|measure=error_detection,definite_false:bb_8893,definite_false,10.0,error_detection,0.000552778597921133
ambiguous:synthetic_ambiguity_0fb6efbc1bf0ec38|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_0fb6efbc1bf0ec38,ambiguous,10.0,error_detection,0.010986942797899246
definite_correct:qz_1139|alpha=10|measure=error_detection,definite_correct:qz_1139,definite_correct,10.0,error_detection,7.889262633398175e-06
definite_false:qw_5610|alpha=10|measure=error_detection,definite_false:qw_5610,definite_false,10.0,error_detection,2.7535690605873242e-05
definite_correct:qz_5801|alpha=10|measure=error_detection,definite_correct:qz_5801,definite_correct,10.0,error_detection,1.8925147742265835e-05
definite_false:bb_4598|alpha=10|measure=error_detection,definite_false:bb_4598,definite_false,10.0,error_detection,0.3208213150501251
ambiguous:synthetic_ambiguity_127bbb74d142df4c|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_127bbb74d142df4c,ambiguous,10.0,error_detection,0.0035936026833951473
ambiguous:ambigqa_train_-4829972042995259834|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-4829972042995259834,ambiguous,10.0,error_detection,0.00247262348420918
definite_correct:bb_7263|alpha=10|measure=error_detection,definite_correct:bb_7263,definite_correct,10.0,error_detection,0.0004878571489825845
definite_false:wh_3277|alpha=10|measure=error_detection,definite_false:wh_3277,definite_false,10.0,error_detection,0.007577241398394108
ambiguous:user_ambiguous_042|alpha=10|measure=error_detection,ambiguous:user_ambiguous_042,ambiguous,10.0,error_detection,0.0035936026833951473
definite_correct:bb_9251|alpha=10|measure=error_detection,definite_correct:bb_9251,definite_correct,10.0,error_detection,8.481104305246845e-05
ambiguous:user_ambiguous_091|alpha=10|measure=error_detection,ambiguous:user_ambiguous_091,ambiguous,10.0,error_detection,0.11920291185379028
definite_correct:qb_2148|alpha=10|measure=error_detection,definite_correct:qb_2148,definite_correct,10.0,error_detection,1.3007128472963814e-05
definite_false:qz_3440|alpha=10|measure=error_detection,definite_false:qz_3440,definite_false,10.0,error_detection,0.008577484637498856
definite_false:dpql_1059|alpha=10|measure=error_detection,definite_false:dpql_1059,definite_false,10.0,error_detection,4.539786823443137e-05
definite_false:qw_4954|alpha=10|measure=error_detection,definite_false:qw_4954,definite_false,10.0,error_detection,0.977022647857666
definite_false:qb_5694|alpha=10|measure=error_detection,definite_false:qb_5694,definite_false,10.0,error_detection,0.11920291185379028
ambiguous:user_ambiguous_036|alpha=10|measure=error_detection,ambiguous:user_ambiguous_036,ambiguous,10.0,error_detection,0.03308597952127457
ambiguous:ambigqa_dev_-2861341002123248407|alpha=10|measure=error_detection,ambiguous:ambigqa_dev_-2861341002123248407,ambiguous,10.0,error_detection,0.053403329104185104
ambiguous:user_ambiguous_043|alpha=10|measure=error_detection,ambiguous:user_ambiguous_043,ambiguous,10.0,error_detection,0.004609571769833565
definite_false:bb_5659|alpha=10|measure=error_detection,definite_false:bb_5659,definite_false,10.0,error_detection,0.6791787147521973
definite_false:qw_3344|alpha=10|measure=error_detection,definite_false:qw_3344,definite_false,10.0,error_detection,0.037326883524656296
ambiguous:user_ambiguous_076|alpha=10|measure=error_detection,ambiguous:user_ambiguous_076,ambiguous,10.0,error_detection,0.11920291185379028
definite_correct:bb_810|alpha=10|measure=error_detection,definite_correct:bb_810,definite_correct,10.0,error_detection,3.120191104244441e-05
definite_false:dpql_3319|alpha=10|measure=error_detection,definite_false:dpql_3319,definite_false,10.0,error_detection,0.2689414322376251
definite_correct:qb_4415|alpha=10|measure=error_detection,definite_correct:qb_4415,definite_correct,10.0,error_detection,0.00029595711384899914
ambiguous:user_ambiguous_033|alpha=10|measure=error_detection,ambiguous:user_ambiguous_033,ambiguous,10.0,error_detection,0.2689414322376251
definite_false:bb_77|alpha=10|measure=error_detection,definite_false:bb_77,definite_false,10.0,error_detection,0.9933071732521057
definite_false:tc_3016|alpha=10|measure=error_detection,definite_false:tc_3016,definite_false,10.0,error_detection,0.007577241398394108
ambiguous:synthetic_ambiguity_7462141d7ff09177|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_7462141d7ff09177,ambiguous,10.0,error_detection,0.9875683188438416
ambiguous:user_ambiguous_055|alpha=10|measure=error_detection,ambiguous:user_ambiguous_055,ambiguous,10.0,error_detection,0.037326883524656296
definite_false:tc_3120|alpha=10|measure=error_detection,definite_false:tc_3120,definite_false,10.0,error_detection,0.005220125894993544
definite_false:qw_3732|alpha=10|measure=error_detection,definite_false:qw_3732,definite_false,10.0,error_detection,0.000552778597921133
ambiguous:user_ambiguous_100|alpha=10|measure=error_detection,ambiguous:user_ambiguous_100,ambiguous,10.0,error_detection,0.11920291185379028
definite_false:qb_4397|alpha=10|measure=error_detection,definite_false:qb_4397,definite_false,10.0,error_detection,0.8519527316093445
definite_correct:qb_2497|alpha=10|measure=error_detection,definite_correct:qb_2497,definite_correct,10.0,error_detection,1.3007128472963814e-05
ambiguous:ambigqa_train_-2840611200472199951|alpha=10|measure=error_detection,ambiguous:ambigqa_train_-2840611200472199951,ambiguous,10.0,error_detection,0.9046505093574524
definite_false:wh_451|alpha=10|measure=error_detection,definite_false:wh_451,definite_false,10.0,error_detection,0.9999339580535889
ambiguous:user_ambiguous_078|alpha=10|measure=error_detection,ambiguous:user_ambiguous_078,ambiguous,10.0,error_detection,0.0008040859247557819
ambiguous:synthetic_ambiguity_d830565486f2d0b0|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_d830565486f2d0b0,ambiguous,10.0,error_detection,0.3208213150501251
definite_correct:qb_3516|alpha=10|measure=error_detection,definite_correct:qb_3516,definite_correct,10.0,error_detection,0.00023050671734381467
definite_correct:qb_9452|alpha=10|measure=error_detection,definite_correct:qb_9452,definite_correct,10.0,error_detection,0.0004305570910219103
ambiguous:ambigqa_train_3267103377301376828|alpha=10|measure=error_detection,ambiguous:ambigqa_train_3267103377301376828,ambiguous,10.0,error_detection,0.0013250223128125072
ambiguous:user_ambiguous_005|alpha=10|measure=error_detection,ambiguous:user_ambiguous_005,ambiguous,10.0,error_detection,0.0017007224960252643
definite_false:qw_1298|alpha=10|measure=error_detection,definite_false:qw_1298,definite_false,10.0,error_detection,0.9947799444198608
definite_false:bb_7609|alpha=10|measure=error_detection,definite_false:bb_7609,definite_false,10.0,error_detection,0.9820137619972229
definite_correct:dpql_5846|alpha=10|measure=error_detection,definite_correct:dpql_5846,definite_correct,10.0,error_detection,0.000552778597921133
definite_correct:qb_9954|alpha=10|measure=error_detection,definite_correct:qb_9954,definite_correct,10.0,error_detection,7.889262633398175e-06
ambiguous:synthetic_ambiguity_eccd45548d369037|alpha=10|measure=error_detection,ambiguous:synthetic_ambiguity_eccd45548d369037,ambiguous,10.0,error_detection,0.9740425944328308
definite_false:qb_3878|alpha=10|measure=error_detection,definite_false:qb_3878,definite_false,10.0,error_detection,0.8519527316093445
definite_false:dpql_5115|alpha=10|measure=error_detection,definite_false:dpql_5115,definite_false,10.0,error_detection,0.622459352016449
definite_false:qb_525|alpha=10|measure=error_detection,definite_false:qb_525,definite_false,10.0,error_detection,0.970687747001648
definite_correct:qw_859|alpha=10|measure=error_detection,definite_correct:qw_859,definite_correct,10.0,error_detection,6.962256520637311e-06
definite_correct:bb_5566|alpha=10|measure=error_detection,definite_correct:bb_5566,definite_correct,10.0,error_detection,0.00247262348420918
